lookback_1,label,duration,file,position
G-incomplete dominant-seventh chord,Augmented Fourth above F,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",398
Augmented Fourth above F,B-diminished triad,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",399
B-diminished triad,B,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",400
B,B-diminished triad,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",401
B-diminished triad,B-diminished triad,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",402
B-diminished triad,B-diminished triad,5/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",403
B-diminished triad,Diminished Fifth above B,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",404
Diminished Fifth above B,G#-diminished seventh chord,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",405
G#-diminished seventh chord,enharmonic equivalent to diminished triad above B,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",406
enharmonic equivalent to diminished triad above B,Augmented Second above F,11/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",407
Augmented Second above F,G-minor trichord,1/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",408
G-minor trichord,G-minor trichord,0.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",409
G-minor trichord,G-Stravinsky's Petrushka-chord,1/6,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",410
G-Stravinsky's Petrushka-chord,G-Stravinsky's Petrushka-chord,1/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",411
G-Stravinsky's Petrushka-chord,G-major-minor trichord,13/12,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",412
G-major-minor trichord,B,5/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",413
B,B,2/3,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",414
B,C,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",415
C,D,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",416
D,E,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",417
E,F,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",418
F,F,1.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",419
F,G#,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",420
G#,G#,1.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",421
G#,A,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",422
A,A,2.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",423
A,Perfect Fifth above A,1.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",424
Perfect Fifth above A,Perfect Fifth above A,0.5,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",425
Perfect Fifth above A,E,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",426
E,E-,2.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",427
E-,B,1.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",428
B,B,3.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",429
B,Perfect Fifth above E,0.25,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",430
Perfect Fifth above E,E,3.75,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",431
E,E,4.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",432
E,E,4.0,"Agnew, Roy, Prelude No.1, gHtoiDC0hpk.mid",433
START,A,1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",0
A,Major Second above G,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",1
Major Second above G,A-chromatic trimirror,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",2
A-chromatic trimirror,A-chromatic trimirror,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",3
A-chromatic trimirror,D-mystic heptachord,5/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",4
D-mystic heptachord,D-augmented-eleventh,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",5
D-augmented-eleventh,D-whole-tone tetramirror,1.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",6
D-whole-tone tetramirror,D-whole-tone tetramirror,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",7
D-whole-tone tetramirror,F#-incomplete half-diminished seventh chord,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",8
F#-incomplete half-diminished seventh chord,F#-incomplete half-diminished seventh chord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",9
F#-incomplete half-diminished seventh chord,F#-incomplete half-diminished seventh chord,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",10
F#-incomplete half-diminished seventh chord,F#-incomplete half-diminished seventh chord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",11
F#-incomplete half-diminished seventh chord,Major Third above C,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",12
Major Third above C,C-major-minor trichord,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",13
C-major-minor trichord,C-major-minor trichord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",14
C-major-minor trichord,C-major-minor trichord,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",15
C-major-minor trichord,F-diminished pentacluster,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",16
F-diminished pentacluster,F-diminished pentacluster,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",17
F-diminished pentacluster,B-incomplete half-diminished seventh chord,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",18
B-incomplete half-diminished seventh chord,B-incomplete half-diminished seventh chord,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",19
B-incomplete half-diminished seventh chord,B-half-diminished seventh chord,5/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",20
B-half-diminished seventh chord,G-dominant-ninth,1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",21
G-dominant-ninth,B-half-diminished seventh chord,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",22
B-half-diminished seventh chord,E-dorian hexachord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",23
E-dorian hexachord,E-minor seventh chord,11/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",24
E-minor seventh chord,C-major-ninth chord,1/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",25
C-major-ninth chord,B,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",26
B,C-major-second major tetrachord,1/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",27
C-major-second major tetrachord,C-major-second major tetrachord,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",28
C-major-second major tetrachord,C-major pentachord,1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",29
C-major pentachord,C-diminished-augmented ninth chord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",30
C-diminished-augmented ninth chord,enharmonic equivalent to half-diminished seventh chord above D,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",31
enharmonic equivalent to half-diminished seventh chord above D,enharmonic equivalent to half-diminished seventh chord above D,1.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",32
enharmonic equivalent to half-diminished seventh chord above D,D-Kumoi pentachord,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",33
D-Kumoi pentachord,D-quartal tetramirror,5/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",34
D-quartal tetramirror,C-major pentachord,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",35
C-major pentachord,C-major-second major tetrachord,1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",36
C-major-second major tetrachord,C-center-cluster pentachord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",37
C-center-cluster pentachord,C-major-second minor tetrachord,7/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",38
C-major-second minor tetrachord,C-dorian pentachord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",39
C-dorian pentachord,Minor Seventh above D,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",40
Minor Seventh above D,C,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",41
C,Eb-whole-tone trichord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",42
Eb-whole-tone trichord,Minor Seventh above F,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",43
Minor Seventh above F,Eb-incomplete minor-seventh chord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",44
Eb-incomplete minor-seventh chord,Diminished Sixth above G#,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",45
Diminished Sixth above G#,Eb-quartal trichord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",46
Eb-quartal trichord,Perfect Fourth above Bb,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",47
Perfect Fourth above Bb,B-,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",48
B-,C-incomplete minor-seventh chord,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",49
C-incomplete minor-seventh chord,Major Sixth above Eb,7/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",50
Major Sixth above Eb,Major Sixth above Eb,2.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",51
Major Sixth above Eb,C-minor triad,4/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",52
C-minor triad,C-minor triad,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",53
C-minor triad,C-minor triad,7/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",54
C-minor triad,Major Sixth above Eb,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",55
Major Sixth above Eb,C-minor triad,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",56
C-minor triad,C-perfect-fourth minor tetrachord,5/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",57
C-perfect-fourth minor tetrachord,enharmonic equivalent to minor-ninth chord above G#,7/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",58
enharmonic equivalent to minor-ninth chord above G#,C-Guidonian hexachord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",59
C-Guidonian hexachord,C-major pentatonic,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",60
C-major pentatonic,C-minor seventh chord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",61
C-minor seventh chord,Perfect Fourth above Bb,11/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",62
Perfect Fourth above Bb,E-,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",63
E-,B-,1/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",64
B-,C-minor seventh chord,1/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",65
C-minor seventh chord,C-minor triad,10/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",66
C-minor triad,C-minor triad,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",67
C-minor triad,C-minor triad,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",68
C-minor triad,C-minor triad,13/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",69
C-minor triad,C-diminished pentacluster,7/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",70
C-diminished pentacluster,enharmonic to dominant seventh chord above Eb,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",71
enharmonic to dominant seventh chord above Eb,Eb-incomplete dominant-seventh chord,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",72
Eb-incomplete dominant-seventh chord,enharmonic to dominant seventh chord above G#,1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",73
enharmonic to dominant seventh chord above G#,Diminished Sixth above G#,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",74
Diminished Sixth above G#,Eb-quartal trichord,1/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",75
Eb-quartal trichord,Diminished Third above G#,1/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",76
Diminished Third above G#,Diminished Third above G#,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",77
Diminished Third above G#,enharmonic equivalent to minor-ninth chord above C#,5/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",78
enharmonic equivalent to minor-ninth chord above C#,enharmonic equivalent to major seventh chord above C#,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",79
enharmonic equivalent to major seventh chord above C#,enharmonic equivalent to major seventh chord above C#,4/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",80
enharmonic equivalent to major seventh chord above C#,enharmonic equivalent to minor-ninth chord above C#,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",81
enharmonic equivalent to minor-ninth chord above C#,C#-incomplete minor-seventh chord,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",82
C#-incomplete minor-seventh chord,C#-incomplete minor-seventh chord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",83
C#-incomplete minor-seventh chord,C#-quartal tetramirror,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",84
C#-quartal tetramirror,C#-major pentatonic,1/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",85
C#-major pentatonic,C#-quartal tetramirror,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",86
C#-quartal tetramirror,C#-quartal tetramirror,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",87
C#-quartal tetramirror,C#-major pentachord,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",88
C#-major pentachord,C#-major pentachord,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",89
C#-major pentachord,C#-major pentachord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",90
C#-major pentachord,F-perfect-fourth major tetrachord,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",91
F-perfect-fourth major tetrachord,C#-major pentachord,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",92
C#-major pentachord,C#,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",93
C#,Eb-minor tetramirror,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",94
Eb-minor tetramirror,C#-locrian hexachord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",95
C#-locrian hexachord,F-Balinese Pelog pentatonic,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",96
F-Balinese Pelog pentatonic,enharmonic equivalent to major seventh chord above C#,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",97
enharmonic equivalent to major seventh chord above C#,enharmonic equivalent to minor-ninth chord above C#,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",98
enharmonic equivalent to minor-ninth chord above C#,enharmonic equivalent to minor seventh chord above C#,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",99
enharmonic equivalent to minor seventh chord above C#,enharmonic equivalent to minor seventh chord above C#,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",100
enharmonic equivalent to minor seventh chord above C#,enharmonic equivalent to major triad above C#,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",101
enharmonic equivalent to major triad above C#,enharmonic equivalent to major triad above C#,1.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",102
enharmonic equivalent to major triad above C#,enharmonic equivalent to major triad above C#,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",103
enharmonic equivalent to major triad above C#,enharmonic to dominant seventh chord above B,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",104
enharmonic to dominant seventh chord above B,G#-combinatorial RI (RI9),1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",105
G#-combinatorial RI (RI9),G#-combinatorial RI (RI9),1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",106
G#-combinatorial RI (RI9),B-major-second minor tetrachord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",107
B-major-second minor tetrachord,B-major-second minor tetrachord,11/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",108
B-major-second minor tetrachord,B-major-second minor tetrachord,5/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",109
B-major-second minor tetrachord,B-minor-ninth chord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",110
B-minor-ninth chord,B-minor-ninth chord,5/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",111
B-minor-ninth chord,forte class 7-29B above B,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",112
forte class 7-29B above B,Eb-minor-diminished ninth chord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",113
Eb-minor-diminished ninth chord,F#-dorian hexachord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",114
F#-dorian hexachord,enharmonic equivalent to dominant-ninth above B,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",115
enharmonic equivalent to dominant-ninth above B,A-whole-tone tetramirror,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",116
A-whole-tone tetramirror,A-incomplete half-diminished seventh chord,5/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",117
A-incomplete half-diminished seventh chord,enharmonic equivalent to half-diminished seventh chord above Eb,1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",118
enharmonic equivalent to half-diminished seventh chord above Eb,enharmonic equivalent to half-diminished seventh chord above Eb,5/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",119
enharmonic equivalent to half-diminished seventh chord above Eb,enharmonic equivalent to half-diminished seventh chord above F#,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",120
enharmonic equivalent to half-diminished seventh chord above F#,F#-minor hexachord,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",121
F#-minor hexachord,F#-major scale,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",122
F#-major scale,Eb-locrian hexachord,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",123
Eb-locrian hexachord,Eb-locrian hexachord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",124
Eb-locrian hexachord,Augmented Fourth above Eb,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",125
Augmented Fourth above Eb,F#-major scale,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",126
F#-major scale,F#-dorian hexachord,5/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",127
F#-dorian hexachord,F#-dorian hexachord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",128
F#-dorian hexachord,enharmonic equivalent to half-diminished seventh chord above Eb,7/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",129
enharmonic equivalent to half-diminished seventh chord above Eb,enharmonic equivalent to half-diminished seventh chord above C#,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",130
enharmonic equivalent to half-diminished seventh chord above C#,enharmonic equivalent to half-diminished seventh chord above F#,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",131
enharmonic equivalent to half-diminished seventh chord above F#,F#-Kumoi pentachord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",132
F#-Kumoi pentachord,F#-Kumoi pentachord,5/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",133
F#-Kumoi pentachord,F#-Kumoi pentachord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",134
F#-Kumoi pentachord,enharmonic equivalent to half-diminished seventh chord above A,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",135
enharmonic equivalent to half-diminished seventh chord above A,enharmonic equivalent to half-diminished seventh chord above A,1/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",136
enharmonic equivalent to half-diminished seventh chord above A,enharmonic equivalent to half-diminished seventh chord above F#,11/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",137
enharmonic equivalent to half-diminished seventh chord above F#,enharmonic equivalent to half-diminished seventh chord above C#,1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",138
enharmonic equivalent to half-diminished seventh chord above C#,enharmonic equivalent to half-diminished seventh chord above C#,13/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",139
enharmonic equivalent to half-diminished seventh chord above C#,F#-diminished-major ninth chord,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",140
F#-diminished-major ninth chord,F#-major scale,1/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",141
F#-major scale,F#-major scale,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",142
F#-major scale,E-major triad,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",143
E-major triad,E-major triad,0.5,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",144
E-major triad,E-major triad,5/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",145
E-major triad,C-augmented major tetrachord,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",146
C-augmented major tetrachord,C-combinatorial P (P6),1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",147
C-combinatorial P (P6),forte class 7-3B above E,1/6,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",148
forte class 7-3B above E,forte class 7-3B above E,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",149
forte class 7-3B above E,C-augmented-diminished ninth chord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",150
C-augmented-diminished ninth chord,E-dominant seventh chord,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",151
E-dominant seventh chord,E,8/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",152
E,G#-diminished triad,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",153
G#-diminished triad,E-dominant seventh chord,0.75,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",154
E-dominant seventh chord,E-dominant-ninth,2/3,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",155
E-dominant-ninth,E-whole-tone tetramirror,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",156
E-whole-tone tetramirror,E-dominant-ninth,11/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",157
E-dominant-ninth,E-quartal trichord,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",158
E-quartal trichord,E-major-second major tetrachord,0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",159
E-major-second major tetrachord,E-major triad,1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",160
E-major triad,E-major triad,1.0,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",161
E-major triad,C-combinatorial I (I7),0.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",162
C-combinatorial I (I7),enharmonic equivalent to diminished triad above Eb,17/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",163
enharmonic equivalent to diminished triad above Eb,C-major-seventh pentacluster,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",164
C-major-seventh pentacluster,C#-whole-tone trichord,1.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",165
C#-whole-tone trichord,C#-whole-tone trichord,1.25,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",166
C#-whole-tone trichord,C#-augmented pentacluster,1/12,"Agnew, Roy, Rural Sketches, ZAGQD_jcGf8.mid",167
