lookback_1,lookback_2,lookback_3,lookback_4,lookback_5,label,duration,file,position
164,564,528,528,2576,2064,5/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2367
564,528,528,2576,2064,2064,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2368
528,528,2576,2064,2064,513,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2369
528,2576,2064,2064,513,517,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2370
2576,2064,2064,513,517,2581,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2371
2064,2064,513,517,2581,2064,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2372
2064,513,517,2581,2064,2048,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2373
513,517,2581,2064,2048,2192,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2374
517,2581,2064,2048,2192,144,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2375
2581,2064,2048,2192,144,128,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2376
2064,2048,2192,144,128,176,5/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2377
2048,2192,144,128,176,176,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2378
2192,144,128,176,176,144,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2379
144,128,176,176,144,144,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2380
128,176,176,144,144,688,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2381
176,176,144,144,688,688,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2382
176,144,144,688,688,560,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2383
144,144,688,688,560,544,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2384
144,688,688,560,544,32,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2385
688,688,560,544,32,2336,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2386
688,560,544,32,2336,549,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2387
560,544,32,2336,549,517,11/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2388
544,32,2336,549,517,2052,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2389
32,2336,549,517,2052,2052,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2390
2336,549,517,2052,2052,2324,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2391
549,517,2052,2052,2324,272,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2392
517,2052,2052,2324,272,785,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2393
2052,2052,2324,272,785,529,13/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2394
2052,2324,272,785,529,2564,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2395
2324,272,785,529,2564,2565,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2396
272,785,529,2564,2565,516,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2397
785,529,2564,2565,516,2565,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2398
529,2564,2565,516,2565,260,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2399
2564,2565,516,2565,260,2309,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2400
2565,516,2565,260,2309,260,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2401
516,2565,260,2309,260,772,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2402
2565,260,2309,260,772,2308,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2403
260,2309,260,772,2308,772,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2404
2309,260,772,2308,772,513,7/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2405
260,772,2308,772,513,529,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2406
772,2308,772,513,529,513,5/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2407
2308,772,513,529,513,1,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2408
772,513,529,513,1,513,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2409
513,529,513,1,513,513,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2410
529,513,1,513,513,513,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2411
513,1,513,513,513,1541,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2412
1,513,513,513,1541,1540,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2413
513,513,513,1541,1540,1028,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2414
513,513,1541,1540,1028,1156,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2415
513,1541,1540,1028,1156,1092,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2416
1541,1540,1028,1156,1092,1188,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2417
1540,1028,1156,1092,1188,164,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2418
1028,1156,1092,1188,164,2212,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2419
1156,1092,1188,164,2212,2208,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2420
1092,1188,164,2212,2208,160,7/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2421
1188,164,2212,2208,160,177,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2422
164,2212,2208,160,177,145,7/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2423
2212,2208,160,177,145,177,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2424
2208,160,177,145,177,177,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2425
160,177,145,177,177,145,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2426
177,145,177,177,145,16,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2427
145,177,177,145,16,36,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2428
177,177,145,16,36,2212,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2429
177,145,16,36,2212,2212,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2430
145,16,36,2212,2212,529,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2431
16,36,2212,2212,529,529,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2432
36,2212,2212,529,529,529,1.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2433
2212,2212,529,529,529,529,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2434
2212,529,529,529,529,529,7/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2435
529,529,529,529,529,529,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2436
529,529,529,529,529,16,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2437
529,529,529,529,16,2084,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2438
529,529,529,16,2084,2084,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2439
529,529,16,2084,2084,2084,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2440
529,16,2084,2084,2084,2084,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2441
16,2084,2084,2084,2084,2086,5/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2442
2084,2084,2084,2084,2086,2082,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2443
2084,2084,2084,2086,2082,2597,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2444
2084,2084,2086,2082,2597,2661,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2445
2084,2086,2082,2597,2661,2629,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2446
2086,2082,2597,2661,2629,581,7/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2447
2082,2597,2661,2629,581,517,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2448
2597,2661,2629,581,517,2176,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2449
2661,2629,581,517,2176,2177,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2450
2629,581,517,2176,2177,2177,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2451
581,517,2176,2177,2177,2688,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2452
517,2176,2177,2177,2688,513,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2453
2176,2177,2177,2688,513,580,5/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2454
2177,2177,2688,513,580,581,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2455
2177,2688,513,580,581,581,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2456
2688,513,580,581,581,5,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2457
513,580,581,581,5,2180,7/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2458
580,581,581,5,2180,2180,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2459
581,581,5,2180,2180,2180,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2460
581,5,2180,2180,2180,2176,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2461
5,2180,2180,2180,2176,2208,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2462
2180,2180,2180,2176,2208,2192,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2463
2180,2180,2176,2208,2192,2196,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2464
2180,2176,2208,2192,2196,2196,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2465
2176,2208,2192,2196,2196,2193,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2466
2208,2192,2196,2196,2193,2192,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2467
2192,2196,2196,2193,2192,2737,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2468
2196,2196,2193,2192,2737,689,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2469
2196,2193,2192,2737,689,561,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2470
2193,2192,2737,689,561,545,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2471
2192,2737,689,561,545,549,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2472
2737,689,561,545,549,548,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2473
689,561,545,549,548,546,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2474
561,545,549,548,546,544,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2475
545,549,548,546,544,549,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2476
549,548,546,544,549,5,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2477
548,546,544,549,5,69,1.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2478
546,544,549,5,69,2244,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2479
544,549,5,69,2244,2180,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2480
549,5,69,2244,2180,2181,5/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2481
5,69,2244,2180,2181,2181,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2482
69,2244,2180,2181,2181,2180,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2483
2244,2180,2181,2181,2180,2180,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2484
2180,2181,2181,2180,2180,2693,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2485
2181,2181,2180,2180,2693,2693,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2486
2181,2180,2180,2693,2693,2629,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2487
2180,2180,2693,2693,2629,2628,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2488
2180,2693,2693,2629,2628,2629,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2489
2693,2693,2629,2628,2629,513,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2490
2693,2629,2628,2629,513,2705,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2491
2629,2628,2629,513,2705,2193,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2492
2628,2629,513,2705,2193,2192,13/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2493
2629,513,2705,2193,2192,2192,1.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2494
513,2705,2193,2192,2192,1170,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2495
2705,2193,2192,2192,1170,1154,7/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2496
2193,2192,2192,1170,1154,1186,5/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2497
2192,2192,1170,1154,1186,1186,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2498
2192,1170,1154,1186,1186,672,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2499
1170,1154,1186,1186,672,544,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2500
1154,1186,1186,672,544,544,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2501
1186,1186,672,544,544,548,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2502
1186,672,544,544,548,548,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2503
672,544,544,548,548,548,7/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2504
544,544,548,548,548,516,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2505
544,548,548,548,516,660,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2506
548,548,548,516,660,662,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2507
548,548,516,660,662,658,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2508
548,516,660,662,658,690,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2509
516,660,662,658,690,546,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2510
660,662,658,690,546,512,1.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2511
662,658,690,546,512,550,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2512
658,690,546,512,550,694,0.5,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2513
690,546,512,550,694,662,5/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2514
546,512,550,694,662,660,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2515
512,550,694,662,660,144,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2516
550,694,662,660,144,146,1.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2517
694,662,660,144,146,518,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2518
662,660,144,146,518,516,5/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2519
660,144,146,518,516,516,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2520
144,146,518,516,516,548,13/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2521
146,518,516,516,548,1700,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2522
518,516,516,548,1700,1188,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2523
516,516,548,1700,1188,1184,7/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2524
516,548,1700,1188,1184,1200,7/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2525
548,1700,1188,1184,1200,1168,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2526
1700,1188,1184,1200,1168,1712,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2527
1188,1184,1200,1168,1712,560,7/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2528
1184,1200,1168,1712,560,564,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2529
1200,1168,1712,560,564,548,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2530
1168,1712,560,564,548,4,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2531
1712,560,564,548,4,532,7/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2532
560,564,548,4,532,534,5/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2533
564,548,4,532,534,530,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2534
548,4,532,534,530,530,5/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2535
4,532,534,530,530,2,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2536
532,534,530,530,2,36,1.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2537
534,530,530,2,36,148,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2538
530,530,2,36,148,548,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2539
530,2,36,148,548,548,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2540
2,36,148,548,548,516,1/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2541
36,148,548,548,516,2564,2/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2542
148,548,548,516,2564,2564,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2543
548,548,516,2564,2564,512,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2544
548,516,2564,2564,512,530,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2545
516,2564,2564,512,530,544,1.0,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2546
2564,2564,512,530,544,2192,1/3,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2547
2564,512,530,544,2192,2192,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2548
512,530,544,2192,2192,2706,0.25,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2549
530,544,2192,2192,2706,642,0.75,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2550
544,2192,2192,2706,642,1156,1/6,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2551
2192,2192,2706,642,1156,1028,13/12,"Bach, Johann Sebastian, Prelude and Fugue in E major, BWV 878, N8SsvLjnwf4.mid",2552
